DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,StartVsField,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,TeamTrackAvgPitStops,TeamTrackAvgPittedCautionPCT,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,TrackAvgCautions,TrackAvgCautionLaps,TrackTypeAvgCautions,TrackTypeAvgCautionLaps,TrackAvgSpeed,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,TotalCautions,TotalCautionLaps,TotalLeadChanges,TotalRaceLaps,TrackLength,AvgRaceSpeed,FastestLapSpeed,AvgStintLength,StintVariance,FirstStopLap,FirstStopVSAvgFirstStop,PittedCautions,PitStops,PittedCautionPCT,TotalPitStops,PitStrategy,BestRacePosition,WorstRacePosition,LapsLed,Top5Laps,Top10Laps,PositionVolatility,position_lap1,PositionsGainedLap1,PositionsGainedPits,PositionsGainedCaution,BestLapSpeed,LapConsistency,PaceDeg,AvgPaceVSLeadPace,AvgPitTime,PitAvgTimeVSOverall,TrackAvgPitStops,FuelWindowEstimate,PositionFinish,NormalizedPositionFinish
Callum Ilott,4939,0,0.815384615,0.541666667,0.55465294,0.15,0.333333333,1536.166371,1500.363545,1509.793983,0.681838076,21,0.636363636,PREMA Racing,23,0.773076923,,0.2,1421.620287,1500,0.775693399,,,Chevrolet,0,1538.149412,1524.7639,1596.468308,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,Running,0,33,7,45,22,200,2.5,168,226.178,33.33333333,47.55555556,24,0.806451613,2,5,0.4,5,5-stop,3,29,0,14,78,4.860299637,20,1,-20,0,,,,,,,5.872964169,34.05435385,33,1
Devlin DeFrancesco,4940,0,0.784615385,0.484375,0.649336538,0.1,0,1444.63652,1505.408844,1464.252027,0.751899889,16,0.484848485,Rahal Letterman Lanigan Racing,24,0.662820513,0.529543958,0.4,1434.233815,1480.092412,0.628924288,5.923076923,0.376282051,Honda,1,1519.586981,1475.2361,1403.531692,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,Running,0,33,7,45,22,200,2.5,168,226.178,33.33333333,62.22222222,43,19.80645161,0,5,0,5,5-stop,1,30,17,65,79,7.973308173,15,1,-76,32,,,,,,,5.87012987,34.07079646,11,0.3125
Kyffin Simpson,4944,0,0.661538462,0.625,0.699175824,0.25,0,1483.888496,1493.380332,1453.123282,0.707166974,13,0.393939394,Chip Ganassi Racing,9,0.292307692,0.40494462,0.5,1727.303995,1561.050469,0.372134504,5.878787879,0.376984127,Honda,1,1519.586981,1475.2361,1403.531692,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,DNF,1,33,7,45,22,200,2.5,168,226.178,50,1347.5,24,0.806451613,2,3,0.666666667,3,3-stop,12,28,0,0,0,4.025650358,12,1,-21,-6,,,,,,,5.867313916,34.08714837,25,0.75
Marcus Armstrong,4948,0,0.492307692,0.90625,0.596497253,0.2,1,1618.890552,1475.380332,1495.812337,0.473978118,30,0.909090909,Meyer Shank Racing,19,0.367307692,0.549745446,0.4,1515.13404,1511.102976,0.451896756,5.384615385,0.425396825,Honda,1,1519.586981,1475.2361,1403.531692,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,Running,0,33,7,45,22,200,2.5,168,226.178,22.22222222,93.50617284,7,-16.19354839,3,8,0.375,8,Other,16,30,0,0,0,4.039469044,29,1,-6,6,,,,,,,5.858064516,34.14096916,18,0.53125
Louis Foster,4949,1,0.761538462,,,0.2,,1511.670225,1500,1500,0.719117477,20,0.606060606,Rahal Letterman Lanigan Racing,24,0.662820513,0.529543958,0.4,1434.233815,1480.092412,0.628924288,5.888888889,0.362345679,Honda,1,1519.586981,1475.2361,1403.531692,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,Running,0,33,7,45,22,200,2.5,168,226.178,18.18181818,162.1487603,24,0.806451613,5,10,0.5,10,Other,6,30,0,0,16,5.0255003,19,1,-52,3,,,,,,,5.864951768,34.10087719,12,0.34375
Kyle Larson,4958,0,0.53125,0.53125,0.53125,0,0,1504.4695,1499.380332,1501.384867,0.53125,19,0.575757576,Arrow McLaren,4,0.383333333,0.481841359,0.3,1688.997915,1556.335146,0.400776159,6.3,0.391785714,Chevrolet,0,1538.149412,1524.7639,1596.468308,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,DNF,1,33,7,45,22,200,2.5,168,226.178,50,1347.5,24,0.806451613,2,3,0.666666667,3,3-stop,16,31,0,0,0,4.905579789,18,1,-18,-16,,,,,,,5.878205128,34.02399128,24,0.71875
Robert Shwartzman,4981,1,0.753846154,,,0,,1489.857821,1500,1500,0.751509187,1,0.03030303,PREMA Racing,23,0.773076923,,0.2,1421.620287,1500,0.775693399,5,0.4,Chevrolet,0,1538.149412,1524.7639,1596.468308,109th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6.166666667,37.75,4.102941176,34.14705882,169.5833333,5/25/2025,"Sunday, May 25, 2025",6460,Hybrid Era 2024-Present,2,DNF,1,33,7,45,22,200,2.5,168,226.178,66.66666667,2782.888889,24,0.806451613,1,2,0.5,2,2-stop,1,28,8,23,23,6.98262249,1,0,-19,-17,,,,,,,5.869009585,34.07729995,26,0.78125
Scott Dixon,3628,0,0.357211538,0.057692308,0.255886963,0.1,0,1771.473771,1554.495923,1810.686298,0.351012522,16,0.592592593,Chip Ganassi Racing,9,0.335737179,0.38459258,0.55,1722.015022,1530.164407,0.384764865,3.666666667,0.52010582,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,7.5,39.5,3.761904762,14.52380952,79,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,104,39,17.07692308,2,4,0.5,4,4-stop,1,15,2,23,52,3.492141249,14,2,-14,2,2.0112,14.1830181,-0.175562326,1.99576875,1.173775,-1.336758165,3.568627451,28.02197802,11,0.384615385
Will Power,3667,0,0.209134615,0.115384615,0.379013137,0.1,0,1748.195694,1546.643945,1663.103977,0.327105331,8,0.296296296,Team Penske,28,0.421314103,0.371701021,0.35,1757.16086,1509.238092,0.392967448,3.833333333,0.472222222,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,72.8,13,-8.923076923,2,4,0.5,4,4-stop,1,18,1,66,81,4.493272187,8,0,-14,-9,1.9585,16.33398381,-0.243590856,3.30877125,1.232125,-1.278408165,3.576923077,27.95698925,4,0.115384615
Graham Rahal,3668,0,0.476923077,0.730769231,0.471308295,0.15,0.5,1583.335701,1473.264597,1556.255701,0.518874012,11,0.407407407,Rahal Letterman Lanigan Racing,24,0.584415064,0.512235126,0.35,1451.450291,1505.946057,0.582697324,3.5,0.552777778,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,16.66666667,110.5555556,32,10.07692308,2,5,0.4,5,5-stop,2,26,0,20,25,9.273108962,11,0,-33,5,2.057,17.48091691,1.297560894,3.773005195,0.36022,-2.150313165,3.58490566,27.89473684,20,0.730769231
Josef Newgarden,4215,0,0.577403846,0.653846154,0.423099122,0.15,0,1644.310284,1479.594626,1624.933279,0.493404705,24,0.888888889,Team Penske,28,0.421314103,0.371701021,0.35,1757.16086,1509.238092,0.392967448,3.857142857,0.476190476,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,25,104,37,15.07692308,2,3,0.666666667,3,3-stop,4,25,0,1,67,5.018390422,24,0,-9,3,1.9759,16.52238524,-0.407014589,3.359808642,1.377566667,-1.132966499,3.611111111,27.69230769,9,0.307692308
Conor Daly,4218,0,0.589903846,0.538461538,0.60792005,0.1,0,1554.348041,1497.538462,1443.80247,0.543855299,25,0.925925926,Juncos Hollinger Racing,16,0.654086538,0.693560657,0.3,1409.781583,1464.095241,0.61967215,3,0.555555556,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,75.2,33,11.07692308,2,4,0.5,4,4-stop,11,26,0,0,0,3.996513632,26,-1,-16,8,1.9908,15.30003203,-0.207069062,2.60629125,0.9771,-1.533433165,3.6,27.77777778,17,0.615384615
Colton Herta,4511,0,0.38125,0.538461538,0.355756018,0.1,0,1730.036546,1494.59864,1662.948934,0.36794159,1,0.037037037,Andretti Global,3,0.523477564,0.458940367,0.4,1637.613443,1526.053943,0.485923488,3,0.566666667,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,89.2,12,-9.923076923,2,4,0.5,4,4-stop,1,19,11,63,79,5.052002303,1,0,-16,0,1.955,16.42689869,-0.26767777,3.36140625,1.170075,-1.340458165,3.607142857,27.72277228,3,0.076923077
Pato O'Ward,4559,0,0.158653846,0.596153846,0.417956136,0.15,0.5,1771.915982,1490.728416,1600.685954,0.233608633,18,0.666666667,Arrow McLaren,4,0.345392628,0.500560337,0.3,1694.526651,1536.312445,0.389969716,3.2,0.55,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,47.2,20,-1.923076923,3,4,0.75,4,4-stop,1,21,3,7,71,5.161737629,16,2,-20,-14,1.9645,12.02541997,-0.442116015,1.613954321,1.434625,-1.075908165,3.614035088,27.66990291,7,0.230769231
Alexander Rossi,4587,0,0.491826923,0.153846154,0.387790349,0.2,0,1673.737325,1542.422239,1627.721069,0.465659361,15,0.555555556,Ed Carpenter Racing,15,0.526602564,0.643504072,0.3,1495.714094,1473.537607,0.519628173,3,0.444444444,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,76.4,36,14.07692308,2,4,0.5,4,4-stop,4,19,0,4,31,4.219854466,15,0,-10,1,1.9988,16.83165617,-0.904658283,3.466205,1.20715,-1.303383165,3.620689655,27.61904762,10,0.346153846
Felix Rosenqvist,4588,0,0.234134615,0.173076923,0.396864141,0.2,0,1688.765828,1539.492895,1631.355334,0.344446075,14,0.518518519,Meyer Shank Racing,19,0.316185897,0.578164611,0.4,1535.869465,1499.795727,0.426927852,4.25,0.45,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,16.66666667,137.5555556,6,-15.92307692,3,5,0.6,5,5-stop,1,27,2,5,16,6.584561503,18,-4,-14,-1,1.9721,10.60448282,-0.688152542,1.203402941,1.00999,-1.500543165,3.627118644,27.57009346,21,0.769230769
Sting Ray Robb,4613,0,0.683653846,0.788461538,0.695804196,0.15,0,1467.011847,1465.179259,1447.712347,0.693729368,26,0.962962963,Juncos Hollinger Racing,16,0.654086538,0.693560657,0.3,1409.781583,1464.095241,0.61967215,3.25,0.541666667,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,68.8,33,11.07692308,2,4,0.5,4,4-stop,8,25,0,0,17,4.328563809,25,1,-13,7,1.9886,15.53129361,-0.321455084,2.68289,0.986125,-1.524408165,3.65,27.39726027,15,0.538461538
Rinus VeeKay,4614,0,0.508653846,0.576923077,0.526574609,0.1,0,1650.75433,1491.319072,1540.435808,0.46728086,6,0.222222222,Dale Coyne Racing,11,0.695192308,0.59193272,0.45,1309.984662,1464.50226,0.695146587,3.75,0.533333333,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,,,,,,,,,,7,7,0,0,6,0,7,-1,0,0,2.0661,29.66043676,-0.09348631,10.65345,,,3.655737705,27.35426009,27,1
Kyle Kirkwood,4623,0,0.378365385,0.153846154,0.356802885,0.1,0,1727.318108,1542.656435,1673.394393,0.378501951,3,0.111111111,Andretti Global,3,0.523477564,0.458940367,0.4,1637.613443,1526.053943,0.485923488,3.125,0.558333333,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,100,11,-10.92307692,2,4,0.5,4,4-stop,1,20,48,73,79,5.056089438,4,-1,-11,1,1.9835,15.07471126,-0.277445469,2.60944,1.018625,-1.491908165,3.655737705,27.35426009,1,0
David Malukas,4636,0,0.544711538,0.846153846,0.641646943,0.2,1,1598.631477,1477.846154,1473.759624,0.520893793,2,0.074074074,A.J. Foyt Enterprises,1,0.469471154,0.657247422,0.2,1502.573245,1490.354221,0.470372296,4.5,0.645833333,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,16.66666667,102.8888889,9,-12.92307692,2,5,0.4,5,5-stop,5,23,0,27,44,6.205658871,5,-3,-41,3,1.936,13.29828551,0.11245115,1.819463291,0.76174,-1.748793165,3.661290323,27.31277533,14,0.5
Jacob Abel,4644,1,0.923076923,,0.903846154,0.2,,1452.184164,1500,1459.80474,0.927327456,20,0.740740741,Dale Coyne Racing,11,0.695192308,0.59193272,0.45,1309.984662,1464.50226,0.695146587,3.75,0.533333333,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,14.28571429,95.91836735,15,-6.923076923,5,6,0.833333333,6,Other,12,24,0,0,0,3.06660079,19,1,-8,-8,2.0455,14.19040701,-0.690120738,2.54787625,0.3671,-2.143433165,3.682539683,27.15517241,18,0.653846154
Santino Ferrucci,4897,0,0.478846154,0.538461538,0.603007232,0.1,0,1681.616669,1496.945236,1504.763696,0.411111144,21,0.777777778,A.J. Foyt Enterprises,1,0.469471154,0.657247422,0.2,1502.573245,1490.354221,0.470372296,4.6,0.596666667,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,58,15,-6.923076923,2,4,0.5,4,4-stop,1,24,8,31,33,7.718533382,23,-2,-1,2,1.9936,14.98297326,0.018106744,2.59366375,0.66655,-1.843983165,3.71875,26.8907563,2,0.038461538
Marcus Ericsson,4905,0,0.764423077,0.173076923,0.387517196,0.3,0,1564.152241,1540.898375,1645.50675,0.679863457,12,0.444444444,Andretti Global,3,0.523477564,0.458940367,0.4,1637.613443,1526.053943,0.485923488,3.222222222,0.551851852,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,81.6,35,13.07692308,2,4,0.5,4,4-stop,3,20,0,22,26,5.514819337,12,0,-24,-1,1.956,15.51861071,-0.814214475,2.65536375,1.084475,-1.426058165,3.723076923,26.85950413,13,0.461538462
Nolan Siegel,4915,0,0.513461538,,0.788461538,0.166666667,,1555.378645,1500,1452.715918,0.564944967,27,1,Arrow McLaren,4,0.345392628,0.500560337,0.3,1694.526651,1536.312445,0.389969716,3.333333333,0.583333333,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,10,52.2,18,-3.923076923,5,9,0.555555556,9,Other,13,27,0,0,0,3.109069959,27,0,-12,7,1.9137,16.10153161,0.657465132,3.464132468,8.748411111,6.237877946,3.727272727,26.82926829,19,0.692307692
Christian Rasmussen,4920,0,0.53125,1,0.846153846,0.15,1,1538.666482,1468.22626,1419.005199,0.543573552,10,0.37037037,Ed Carpenter Racing,15,0.526602564,0.643504072,0.3,1495.714094,1473.537607,0.519628173,3.25,0.458333333,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,25,86.5,36,14.07692308,1,3,0.333333333,3,3-stop,1,14,21,30,70,4.015712809,10,0,-9,-3,1.9765,17.17055543,-0.314618951,3.367340909,1.1522,-1.358333165,3.805970149,26.2745098,24,0.884615385
Alex Palou,4931,0,0.007692308,0.288461538,0.195264096,0.05,0,1918.77232,1524.256791,1770.054429,0.09625946,5,0.185185185,Chip Ganassi Racing,9,0.335737179,0.38459258,0.55,1722.015022,1530.164407,0.384764865,3.7,0.518095238,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,25,88.5,12,-9.923076923,1,3,0.333333333,3,3-stop,2,21,0,40,50,5.817987864,3,2,-15,0,1.9927,13.37527965,-0.005284448,2.363374576,1.117366667,-1.393166499,3.794117647,26.35658915,25,0.923076923
Scott McLaughlin,4932,0,0.458173077,0.480769231,0.478501937,0.15,0,1796.676653,1501.044641,1578.705963,0.350662939,7,0.259259259,Team Penske,28,0.421314103,0.371701021,0.35,1757.16086,1509.238092,0.392967448,3.75,0.5,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,16.66666667,34.88888889,15,-6.923076923,3,5,0.6,5,5-stop,1,24,3,8,16,5.308759676,6,1,-31,-15,1.9863,15.26175316,-0.062076346,2.59804625,1.11567,-1.394863165,3.782608696,26.43678161,12,0.423076923
Christian Lundgaard,4938,0,0.191346154,0.480769231,0.395344551,0.05,0,1706.415173,1503.15742,1614.451015,0.30537594,4,0.148148148,Arrow McLaren,4,0.345392628,0.500560337,0.3,1694.526651,1536.312445,0.389969716,4.142857143,0.579365079,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,78,10,-11.92307692,2,4,0.5,4,4-stop,2,22,0,9,51,5.179787835,2,2,-15,3,1.9834,16.52177434,-0.313077704,3.377335,1.148725,-1.361808165,3.8,26.31578947,8,0.269230769
Callum Ilott,4939,0,0.876923077,1,0.648986412,0.15,1,1509.380984,1468,1467.54793,0.734882468,17,0.62962963,PREMA Racing,23,0.808894231,0.711538462,0.333333333,1404.712837,1500,0.804493893,,,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,25,132.5,7,-14.92307692,0,3,0,3,3-stop,8,25,0,0,6,4.160559627,17,0,-10,3,1.9531,13.38378218,0.153678588,2.374034483,0.1068,-2.403733165,3.802816901,26.2962963,26,0.961538462
Devlin DeFrancesco,4940,0,0.685576923,0.423076923,0.787617521,0.1,0,1469.104736,1504.923077,1391.245486,0.678616714,23,0.851851852,Rahal Letterman Lanigan Racing,24,0.584415064,0.512235126,0.35,1451.450291,1505.946057,0.582697324,3.714285714,0.530952381,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,12.5,105,7,-14.92307692,3,7,0.428571429,7,Other,18,26,0,0,0,1.78626868,20,3,-7,3,1.9424,14.82684621,-0.059158511,2.874527273,12.02704286,9.516509692,3.791666667,26.37362637,23,0.846153846
Kyffin Simpson,4944,0,0.680769231,0.884615385,0.634615385,0.3,0,1477.344092,1475.610875,1485.205632,0.714415223,19,0.703703704,Chip Ganassi Racing,9,0.335737179,0.38459258,0.55,1722.015022,1530.164407,0.384764865,3.636363636,0.501298701,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,93.2,38,16.07692308,1,4,0.25,4,4-stop,2,23,0,35,59,6.015166018,22,-3,-1,21,1.9926,11.77318028,0.018167878,1.577662025,22.31835,19.80781683,3.835616438,26.07142857,5,0.153846154
Marcus Armstrong,4948,0,0.421634615,0.173076923,0.416083916,0.2,0,1615.160301,1540.663757,1565.566231,0.483539619,9,0.333333333,Meyer Shank Racing,19,0.316185897,0.578164611,0.4,1535.869465,1499.795727,0.426927852,4.4,0.48,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,16.66666667,81.55555556,11,-10.92307692,2,5,0.4,5,5-stop,2,25,0,11,53,7.145076711,9,0,-20,20,2.0467,14.00502604,-0.23297789,2.481089873,0.49528,-2.015253165,3.837837838,26.05633803,6,0.192307692
Louis Foster,4949,1,0.630288462,,0.788461538,0.166666667,,1528.897991,1500,1475.412439,0.625054846,13,0.481481481,Rahal Letterman Lanigan Racing,24,0.584415064,0.512235126,0.35,1451.450291,1505.946057,0.582697324,4.125,0.518154762,Honda,1,1504.441,1501.469502,1629.15165,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,DNF,1,27,5,19,11,100,1.645,82,95.145,25,114.5,37,15.07692308,1,3,0.333333333,3,3-stop,1,17,1,25,49,4.639296054,13,0,-24,-4,1.9763,15.030068,-2.855053697,2.231092537,1.2633,-1.247233165,3.853333333,25.95155709,22,0.807692308
Robert Shwartzman,4981,1,0.763942308,,0.692307692,0.166666667,,1480.840602,1500,1486.247724,0.758961882,22,0.814814815,PREMA Racing,23,0.808894231,0.711538462,0.333333333,1404.712837,1500,0.804493893,3,0,Chevrolet,0,1553.295392,1498.530498,1415.627836,Chevrolet Detroit Grand Prix,Streets of Detroit,17,Street,2,6.666666667,32.66666667,3.78125,14.59375,80,6/1/2025,"Sunday, June 1, 2025",6461,Hybrid Era 2024-Present,2,Running,0,27,5,19,11,100,1.645,82,95.145,20,82.4,33,11.07692308,2,4,0.5,4,4-stop,6,23,0,0,19,5.618835567,21,1,-15,8,1.9543,15.47445454,0.006516574,2.60302,0.953475,-1.557058165,3.842105263,26.02739726,16,0.576923077
Scott Dixon,3628,0,0.364903846,0.298200463,0.273126642,0.1,0.222222222,1766.775758,1583.981825,1730.648751,0.356612999,11,0.407407407,Chip Ganassi Racing,9,0.387019231,0.405576562,0.6,1710.596885,1551.716225,0.401833969,3.5,0.331818182,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.555555556,31.11111111,4.102941176,34.14705882,144.8888889,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,130.2222222,50,9.538461538,3,5,0.6,5,5-stop,1,16,43,55,76,5.170993554,14,-3,-16,5,26.0089,2.946062933,0.076992426,0.857609005,10.85724,2.689231616,3.814814815,68.15533981,4,0.115384615
